"","User_uid","project_phase","garden_type","garden_size","Local_tree_cover","fence_height","compost","pop_100","dist_water_100","imperv_100","noise_100","tree_cover_100","distance_border","inside","left","top","right","bottom","gridnumber","xcoord_centroid_25833","ycoord_centroid_25833","Squirrel_Week1","Squirrel_Week2","Squirrel_Week3","Squirrel_Week4"
"217",164,1,"Wohngrundstueck",400,20,80,"Offen",44.6539154052734,298.089965820312,44.0741729736328,52.1404685974121,48.9716835021973,1357.07093961553,1,385646.96875,5809814.5,387646.96875,5807814.5,111,386646.96875,5808814.5,NA,NA,NA,NA
"218",304,1,"Wohngrundstueck",200,5,100,"Offen",43.967887878418,1065.70446777344,29.5021305084229,47.8757476806641,25.7181282043457,923.800786240736,1,385646.96875,5809814.5,387646.96875,5807814.5,111,386646.96875,5808814.5,NA,NA,NA,NA
"219",580,2,"Wohngrundstueck",700,10,120,"Offen",60.0900001525879,504.139617919922,55.8205070495605,44.2577438354492,47.8265533447266,82.3813285190809,1,385646.96875,5809814.5,387646.96875,5807814.5,111,386646.96875,5808814.5,NA,NA,NA,NA
"220",1063,3,"Wohngrundstueck",1000,20,60,"Offen",92.1105194091797,858.780578613281,42.7430191040039,60.7367401123047,34.7075500488281,1090.40957443628,1,385646.96875,5809814.5,387646.96875,5807814.5,111,386646.96875,5808814.5,NA,NA,NA,NA
"221",1390,4,"Wohngrundstueck",500,5,200,"Keiner",71.3203277587891,419.613494873047,53.4238929748535,44.7592163085938,46.3482360839844,230.173435852431,1,385646.96875,5809814.5,387646.96875,5807814.5,111,386646.96875,5808814.5,NA,NA,NA,NA
"222",1561,4,"Wohngrundstueck",558,10,100,"Offen",110.95645904541,842.687927246094,58.9766273498535,46.398380279541,33.2540435791016,254.887972092356,1,385646.96875,5809814.5,387646.96875,5807814.5,111,386646.96875,5808814.5,1,0,0,0
"223",1808,5,"Wohngrundstueck",65,10,270,"Keiner",85.1891326904297,966.077575683594,72.9786605834961,45.9136161804199,23.5905017852783,1504.6123474048,1,385646.96875,5809814.5,387646.96875,5807814.5,111,386646.96875,5808814.5,NA,NA,NA,NA
"224",1809,5,"Wohngrundstueck",500,3,80,"Offen",36.1800003051758,1118.32971191406,27.0721340179443,47.4815711975098,57.3698196411133,1244.94541205428,1,385646.96875,5809814.5,387646.96875,5807814.5,111,386646.96875,5808814.5,1,1,0,0
"225",1810,5,"Wohngrundstueck",250,20,120,"Keiner",52.8437309265137,489.610046386719,61.5488319396973,51.2557144165039,31.0717658996582,788.232994987961,1,385646.96875,5809814.5,387646.96875,5807814.5,111,386646.96875,5808814.5,1,1,1,1
"226",1505,4,"Wohngrundstueck",250,0,50,"Geschlossen",69.0353851318359,557.300109863281,33.1416816711426,41.5953712463379,53.1081008911133,48.6231574952974,1,385646.96875,5807814.5,387646.96875,5805814.5,112,386646.96875,5806814.5,NA,NA,NA,NA
"227",609,2,"Wohngrundstueck",570,20,150,"Offen",34.8964614868164,904.860900878906,67.260009765625,44.1034507751465,27.7327632904053,1117.23392240749,1,387646.96875,5831814.5,389646.96875,5829814.5,114,388646.96875,5830814.5,NA,NA,NA,NA
"228",1161,3,"Wohngrundstueck",500,5,120,"Keiner",35.451358795166,147.85481262207,32.1700248718262,46.2403450012207,10.0072650909424,1407.35086097396,1,387646.96875,5831814.5,389646.96875,5829814.5,114,388646.96875,5830814.5,NA,NA,NA,NA
"229",1871,5,"Wohngrundstueck",806,0,60,"Geschlossen",34.8432960510254,129.729385375977,66.0743103027344,47.7749633789062,30.2854328155518,1304.74933523241,1,387646.96875,5831814.5,389646.96875,5829814.5,114,388646.96875,5830814.5,0,0,0,1
"230",169,1,"Wohngrundstueck",400,10,80,"Geschlossen",51.5193252563477,556.162963867188,72.5476226806641,54.5643005371094,25.3395824432373,2930.59903201441,1,387646.96875,5829814.5,389646.96875,5827814.5,115,388646.96875,5828814.5,1,1,1,1
"231",1242,3,"Wohngrundstueck",440,20,150,"Offen",103.714027404785,553.5615234375,57.0607566833496,51.5081672668457,30.522045135498,2789.06581872029,1,387646.96875,5829814.5,389646.96875,5827814.5,115,388646.96875,5828814.5,0,1,0,0
"232",1598,4,"Kleingarten",400,5,120,"Offen",5.34999990463257,235.662414550781,42.4461898803711,52.7427864074707,54.8877906799316,3208.85972766429,1,387646.96875,5829814.5,389646.96875,5827814.5,115,388646.96875,5828814.5,NA,NA,NA,NA
"233",50,1,"Wohngrundstueck",1200,8,120,"Offen",19.9467277526855,239.568801879883,73.7275466918945,50.314640045166,37.8780975341797,3892.11234675699,1,387646.96875,5827814.5,389646.96875,5825814.5,116,388646.96875,5826814.5,NA,NA,NA,NA
"234",305,1,"Wohngrundstueck",50,2,200,"Offen",112.981872558594,93.6360092163086,68.3827667236328,49.275390625,21.3567295074463,4210.92008028041,1,387646.96875,5827814.5,389646.96875,5825814.5,116,388646.96875,5826814.5,1,0,0,0
"235",496,2,"Wohngrundstueck",1,20,160,"Offen",72.9911956787109,200.294097900391,58.8848533630371,48.2093162536621,41.3694648742676,3878.56035893249,1,387646.96875,5827814.5,389646.96875,5825814.5,116,388646.96875,5826814.5,NA,NA,NA,NA
"236",578,2,"Wohngrundstueck",350,10,90,"Geschlossen",60.4195365905762,540.770690917969,64.4105834960938,55.755126953125,35.1639518737793,5256.92805000317,1,387646.96875,5827814.5,389646.96875,5825814.5,116,388646.96875,5826814.5,NA,NA,NA,NA
"237",1243,3,"Wohngrundstueck",200,10,0,"Offen",75.1055755615234,39.5672492980957,21.5917301177979,53.0571365356445,27.8704624176025,4376.28106270684,1,387646.96875,5827814.5,389646.96875,5825814.5,116,388646.96875,5826814.5,NA,NA,NA,NA
"238",1562,4,"Wohngrundstueck",950,3,120,"Keiner",35.9589881896973,469.857391357422,61.7603797912598,56.241340637207,42.354175567627,4921.72120029963,1,387646.96875,5827814.5,389646.96875,5825814.5,116,388646.96875,5826814.5,NA,NA,NA,NA
"239",236,1,"Kleingarten",475,12,120,"Geschlossen",0.00178590719588101,696.905151367188,36.8507194519043,61.8661308288574,37.9926643371582,6997.54291536772,1,387646.96875,5825814.5,389646.96875,5823814.5,117,388646.96875,5824814.5,1,1,1,1
"240",1164,3,"Wohngrundstueck",200,30,150,"Keiner",142.715881347656,369.286254882812,45.0052947998047,65.9923324584961,48.7707366943359,6108.2017895924,1,387646.96875,5825814.5,389646.96875,5823814.5,117,388646.96875,5824814.5,0,0,0,1
"241",1244,3,"Wohngrundstueck",100,0,120,"Keiner",188.336578369141,534.49609375,37.7651329040527,59.2214393615723,54.9627456665039,7186.9387922966,1,387646.96875,5825814.5,389646.96875,5823814.5,117,388646.96875,5824814.5,NA,NA,NA,NA
"242",1689,4,"Wohngrundstueck",45,10,70,"Geschlossen",197.681228637695,676.464965820312,45.2657127380371,57.0301246643066,41.080451965332,7324.64823972598,1,387646.96875,5825814.5,389646.96875,5823814.5,117,388646.96875,5824814.5,1,1,0,0
"243",1812,5,"Kleingarten",270,10,120,"Keiner",59.3562812805176,289.612457275391,54.0069694519043,68.7407302856445,45.3476409912109,6333.35694769689,1,387646.96875,5825814.5,389646.96875,5823814.5,117,388646.96875,5824814.5,1,1,1,1
"244",1124,3,"Wohngrundstueck",100,25,100,"Geschlossen",262.767913818359,52.6737365722656,89.5364761352539,50.132194519043,3.12646985054016,11237.3305334969,1,387646.96875,5821814.5,389646.96875,5819814.5,119,388646.96875,5820814.5,NA,NA,NA,NA
"245",1813,5,"Kleingarten",340,25,120,"Offen",0,1476.14672851562,55.1587295532227,66.1071243286133,55.849681854248,6667.47176452175,1,387646.96875,5815814.5,389646.96875,5813814.5,122,388646.96875,5814814.5,1,1,1,1
"246",1815,5,"Kleingarten",250,25,100,"Offen",150.925598144531,822.327819824219,60.6933517456055,54.4374046325684,28.9676513671875,5973.64384776069,1,387646.96875,5815814.5,389646.96875,5813814.5,122,388646.96875,5814814.5,1,1,1,1
"247",181,1,"Kleingarten",300,15,120,"Offen",238.204788208008,737.083312988281,40.1218032836914,52.4593391418457,49.7176933288574,5655.8802696174,1,387646.96875,5813814.5,389646.96875,5811814.5,123,388646.96875,5812814.5,NA,NA,NA,NA
"248",306,1,"Kleingarten",300,15,110,"Offen",24.5896625518799,362.450225830078,26.6252460479736,54.4341621398926,46.7406730651855,4926.7414691544,1,387646.96875,5813814.5,389646.96875,5811814.5,123,388646.96875,5812814.5,1,1,1,1
"249",1395,4,"Kleingarten",300,15,100,"Offen",60.6661567687988,83.0304489135742,34.7019386291504,65.2774276733398,41.7580146789551,4491.65685933274,1,387646.96875,5813814.5,389646.96875,5811814.5,123,388646.96875,5812814.5,NA,NA,NA,NA
"250",1396,4,"Kleingarten",300,25,100,"Offen",0,493.114440917969,56.7828788757324,63.8023338317871,44.8102493286133,5533.33525989127,1,387646.96875,5813814.5,389646.96875,5811814.5,123,388646.96875,5812814.5,NA,NA,NA,NA
"251",1965,5,"Wohngrundstueck",700,40,80,"Offen",35.7435913085938,223.678894042969,48.7059173583984,67.2845916748047,35.2778549194336,4882.89924658942,1,387646.96875,5813814.5,389646.96875,5811814.5,123,388646.96875,5812814.5,1,1,0,1
"252",509,2,"Wohngrundstueck",620,20,100,"Geschlossen",46.9397735595703,331.988708496094,64.8664321899414,56.3500900268555,29.1934757232666,3524.99989175746,1,387646.96875,5811814.5,389646.96875,5809814.5,124,388646.96875,5810814.5,NA,NA,NA,NA
"253",1397,4,"Kleingarten",400,5,130,"Offen",147.601211547852,375.652160644531,61.2523994445801,67.9431228637695,25.6305389404297,2881.23174699349,1,387646.96875,5811814.5,389646.96875,5809814.5,124,388646.96875,5810814.5,NA,NA,NA,NA
"254",1873,5,"Kleingarten",230,25,150,"Geschlossen",0,78.9527282714844,16.3035640716553,63.4777641296387,32.2893829345703,3548.85496632527,1,387646.96875,5811814.5,389646.96875,5809814.5,124,388646.96875,5810814.5,1,0,1,1
"255",183,1,"Wohngrundstueck",280,0,90,"Offen",51.939998626709,847.982238769531,26.4548778533936,51.9214172363281,62.9242553710938,1201.40411584335,1,387646.96875,5809814.5,389646.96875,5807814.5,125,388646.96875,5808814.5,1,1,1,0
"256",184,1,"Wohngrundstueck",250,30,140,"Keiner",57.2802352905273,934.673522949219,58.7906379699707,50.2503776550293,27.0402965545654,1956.13509705208,1,387646.96875,5809814.5,389646.96875,5807814.5,125,388646.96875,5808814.5,1,0,0,0
"257",511,2,"Wohngrundstueck",120,5,60,"Keiner",66.7821960449219,1141.37329101562,67.0599136352539,49.9267883300781,31.4479179382324,2157.33425883882,1,387646.96875,5809814.5,389646.96875,5807814.5,125,388646.96875,5808814.5,NA,NA,NA,NA
"258",1136,3,"Wohngrundstueck",380,10,100,"Geschlossen",66.3462829589844,1137.34838867188,64.5008239746094,49.5660247802734,39.8051376342773,2115.72066970686,1,387646.96875,5809814.5,389646.96875,5807814.5,125,388646.96875,5808814.5,NA,NA,NA,NA
"259",1399,4,"Wohngrundstueck",200,35,80,"Offen",37.2451057434082,837.232421875,71.5407104492188,51.5910911560059,31.4422454833984,1413.60400739193,1,387646.96875,5809814.5,389646.96875,5807814.5,125,388646.96875,5808814.5,NA,NA,NA,NA
"260",1400,4,"Wohngrundstueck",203,15,125,"Geschlossen",66.7204132080078,902.837341308594,52.884090423584,52.3149375915527,51.1049575805664,2054.61841918897,1,387646.96875,5809814.5,389646.96875,5807814.5,125,388646.96875,5808814.5,NA,NA,NA,NA
"261",188,1,"Kleingarten",500,25,120,"Offen",3.53999996185303,186.456283569336,46.5472183227539,47.3305282592773,65.7382888793945,3035.76645615286,1,389646.96875,5829814.5,391646.96875,5827814.5,131,390646.96875,5828814.5,1,1,0,0
"262",307,1,"Wohngrundstueck",676,10,0,"Geschlossen",30.7413997650146,632.527282714844,53.8715858459473,53.9064750671387,52.0516738891602,3499.20125810914,1,389646.96875,5829814.5,391646.96875,5827814.5,131,390646.96875,5828814.5,NA,NA,NA,NA
"263",1110,3,"Wohngrundstueck",500,25,200,"Offen",63.7036018371582,1049.26318359375,70.2905731201172,59.9399108886719,27.3282985687256,4209.75009900933,1,389646.96875,5829814.5,391646.96875,5827814.5,131,390646.96875,5828814.5,1,0,0,0
"264",1402,4,"Wohngrundstueck",230,10,100,"Geschlossen",33.3426856994629,548.198608398438,55.9208755493164,50.5861206054688,39.6272010803223,3975.77622237843,1,389646.96875,5829814.5,391646.96875,5827814.5,131,390646.96875,5828814.5,NA,NA,NA,NA
"265",1817,5,"Wohngrundstueck",300,5,180,"Geschlossen",66.5370025634766,700.13916015625,61.1348037719727,61.298038482666,36.758373260498,3703.57682956844,1,389646.96875,5829814.5,391646.96875,5827814.5,131,390646.96875,5828814.5,NA,NA,NA,NA
"266",1818,5,"Wohngrundstueck",500,25,0,"Offen",32.8290901184082,356.364379882812,42.6353302001953,53.6419219970703,44.8036460876465,3401.61590636364,1,389646.96875,5829814.5,391646.96875,5827814.5,131,390646.96875,5828814.5,NA,NA,NA,NA
"267",1819,5,"Kleingarten",1000,10,110,"Offen",4.57999992370605,404.659851074219,43.0990028381348,48.5044021606445,66.9259033203125,3223.29210575438,1,389646.96875,5829814.5,391646.96875,5827814.5,131,390646.96875,5828814.5,1,0,1,0
"268",1983,5,"Wohngrundstueck",1050,40,85,"Keiner",95.3676834106445,879.225402832031,70.5530700683594,50.5459175109863,32.5395584106445,4076.67628785861,1,389646.96875,5829814.5,391646.96875,5827814.5,131,390646.96875,5828814.5,1,0,0,0
"269",189,1,"Wohngrundstueck",1000,20,180,"Offen",43.6830558776855,1124.44750976562,49.6618003845215,62.0076599121094,44.5177688598633,4516.80100856584,1,389646.96875,5827814.5,391646.96875,5825814.5,132,390646.96875,5826814.5,1,1,1,0
"270",308,1,"Wohngrundstueck",575,10,150,"Keiner",51.6626815795898,794.688659667969,63.9267845153809,48.6173400878906,40.569881439209,4812.75339507603,1,389646.96875,5827814.5,391646.96875,5825814.5,132,390646.96875,5826814.5,NA,NA,NA,NA
"271",529,2,"Wohngrundstueck",1200,20,160,"Geschlossen",137.721893310547,800.579711914062,71.6709671020508,54.6114311218262,13.4786691665649,5409.71443842983,1,389646.96875,5827814.5,391646.96875,5825814.5,132,390646.96875,5826814.5,NA,NA,NA,NA
"272",536,2,"Wohngrundstueck",400,25,120,"Geschlossen",106.751998901367,785.640869140625,59.8006973266602,62.9759979248047,32.0847358703613,5650.41238489876,1,389646.96875,5827814.5,391646.96875,5825814.5,132,390646.96875,5826814.5,NA,NA,NA,NA
"273",619,2,"Wohngrundstueck",350,5,80,"Keiner",47.4103050231934,440.849609375,44.4088668823242,48.2792549133301,58.5700416564941,4302.24876317405,1,389646.96875,5827814.5,391646.96875,5825814.5,132,390646.96875,5826814.5,NA,NA,NA,NA
"274",1193,3,"Wohngrundstueck",800,35,180,"Offen",20.6264553070068,537.606384277344,42.0946731567383,56.606258392334,63.5841789245605,4997.43179089668,1,389646.96875,5827814.5,391646.96875,5825814.5,132,390646.96875,5826814.5,NA,NA,NA,NA
"275",1246,3,"Wohngrundstueck",600,35,150,"Keiner",23.2144908905029,943.122253417969,42.0065841674805,58.0517921447754,19.9241924285889,5313.15518380205,1,389646.96875,5827814.5,391646.96875,5825814.5,132,390646.96875,5826814.5,NA,NA,NA,NA
"276",1404,4,"Wohngrundstueck",50,5,130,"Offen",85.1571655273438,1052.75024414062,72.5101470947266,48.8219108581543,23.1807727813721,5084.42045665664,1,389646.96875,5827814.5,391646.96875,5825814.5,132,390646.96875,5826814.5,NA,NA,NA,NA
"277",1564,4,"Kleingarten",200,10,120,"Offen",41.8196334838867,857.444763183594,71.1680526733398,68.3269882202148,24.0976428985596,5754.28807524521,1,389646.96875,5827814.5,391646.96875,5825814.5,132,390646.96875,5826814.5,NA,NA,NA,NA
"278",1820,5,"Wohngrundstueck",300,5,150,"Keiner",87.2403869628906,306.083526611328,69.6752319335938,62.9501342773438,25.6543998718262,4263.29323784788,1,389646.96875,5827814.5,391646.96875,5825814.5,132,390646.96875,5826814.5,NA,NA,NA,NA
"279",1821,5,"Kleingarten",250,30,120,"Offen",29.4565696716309,871.796203613281,60.8761520385742,65.5173263549805,21.8168106079102,5735.84299305111,1,389646.96875,5827814.5,391646.96875,5825814.5,132,390646.96875,5826814.5,NA,NA,NA,NA
"280",190,1,"Kleingarten",250,5,100,"Geschlossen",137.599853515625,652.286437988281,80.9381637573242,66.846565246582,11.7249240875244,6633.59360588425,1,389646.96875,5825814.5,391646.96875,5823814.5,133,390646.96875,5824814.5,NA,NA,NA,NA
"281",1165,3,"Kleingarten",80,5,130,"Offen",144.425323486328,1172.68908691406,63.5373077392578,66.932746887207,24.3044357299805,7716.02973447934,1,389646.96875,5825814.5,391646.96875,5823814.5,133,390646.96875,5824814.5,0,1,1,0
"282",1581,4,"Wohngrundstueck",400,10,160,"Geschlossen",255.515640258789,834.72021484375,40.3258323669434,61.3635749816895,2.650146484375,7345.27058784257,1,389646.96875,5825814.5,391646.96875,5823814.5,133,390646.96875,5824814.5,NA,NA,NA,NA
"283",1508,4,"Wohngrundstueck",200,15,170,"Offen",253.129180908203,1037.23059082031,90.0492782592773,58.783332824707,1.47839426994324,10215.6410614993,1,389646.96875,5821814.5,391646.96875,5819814.5,135,390646.96875,5820814.5,NA,NA,NA,NA
"284",521,2,"Wohngrundstueck",150,10,150,"Keiner",193.651412963867,265.898071289062,76.4206848144531,58.8202247619629,14.727071762085,9092.39186301671,1,389646.96875,5817814.5,391646.96875,5815814.5,137,390646.96875,5816814.5,NA,NA,NA,NA
"285",518,2,"Kleingarten",400,10,100,"Geschlossen",182.065612792969,954.434143066406,64.4993133544922,65.0690460205078,18.4184970855713,7380.31901879726,1,389646.96875,5815814.5,391646.96875,5813814.5,138,390646.96875,5814814.5,NA,NA,NA,NA
"286",574,2,"Kleingarten",300,100,120,"Offen",0.300000011920929,65.4576721191406,99.0705032348633,62.2184028625488,1.11036670207977,5509.02670092027,1,389646.96875,5813814.5,391646.96875,5811814.5,139,390646.96875,5812814.5,0,0,1,1
"287",1093,3,"Wohngrundstueck",200,60,150,"Keiner",299.085968017578,58.4366836547852,57.8717269897461,51.9136581420898,12.4879322052002,6308.31045443763,1,389646.96875,5813814.5,391646.96875,5811814.5,139,390646.96875,5812814.5,1,1,1,0
"288",1247,3,"Wohngrundstueck",200,50,102,"Offen",60.3977890014648,498.679809570312,40.8441848754883,51.5111274719238,54.8596343994141,4891.73476248583,1,389646.96875,5813814.5,391646.96875,5811814.5,139,390646.96875,5812814.5,1,1,1,0
"289",1409,4,"Wohngrundstueck",300,10,100,"Keiner",76.6646347045898,417.034912109375,32.4025421142578,52.3230400085449,65.4521179199219,4972.70449313311,1,389646.96875,5813814.5,391646.96875,5811814.5,139,390646.96875,5812814.5,NA,NA,NA,NA
"290",1910,5,"Wohngrundstueck",150,10,120,"Geschlossen",191.845825195312,454.310638427734,56.9441757202148,46.9857597351074,24.1967239379883,4494.62791830645,1,389646.96875,5813814.5,391646.96875,5811814.5,139,390646.96875,5812814.5,1,1,0,1
"291",1248,3,"Wohngrundstueck",500,5,80,"Keiner",48.7379913330078,527.413940429688,51.1988372802734,48.0705680847168,50.7357177734375,3103.25358244172,1,389646.96875,5811814.5,391646.96875,5809814.5,140,390646.96875,5810814.5,1,1,1,0
"292",1911,5,"Wohngrundstueck",300,20,100,"Geschlossen",62.1863975524902,295.361785888672,70.0051803588867,46.9913215637207,28.7170143127441,2965.19076364008,1,389646.96875,5811814.5,391646.96875,5809814.5,140,390646.96875,5810814.5,NA,NA,NA,NA
"293",1912,5,"Wohngrundstueck",110,10,110,"Geschlossen",49.3568916320801,227.765243530273,55.9348106384277,47.0667304992676,33.2340660095215,3105.70786663521,1,389646.96875,5811814.5,391646.96875,5809814.5,140,390646.96875,5810814.5,NA,NA,NA,NA
"294",512,2,"Wohngrundstueck",500,20,100,"Geschlossen",75.4862899780273,1560.43505859375,53.5648651123047,54.161678314209,51.7099151611328,1329.29364335353,1,389646.96875,5809814.5,391646.96875,5807814.5,141,390646.96875,5808814.5,NA,NA,NA,NA
"295",1177,3,"Wohngrundstueck",600,20,100,"Keiner",46.6025810241699,419.418823242188,62.384651184082,47.5670318603516,40.9008026123047,1729.20895611238,1,389646.96875,5809814.5,391646.96875,5807814.5,141,390646.96875,5808814.5,NA,NA,NA,NA
"296",1249,3,"Wohngrundstueck",900,30,150,"Offen",53.6165809631348,1582.873046875,30.209644317627,52.4025230407715,56.985710144043,1342.73864089392,1,389646.96875,5809814.5,391646.96875,5807814.5,141,390646.96875,5808814.5,1,1,1,0
"297",1412,4,"Wohngrundstueck",600,10,100,"Geschlossen",32.4189262390137,1411.58984375,70.2787780761719,52.0165863037109,32.4869956970215,824.270316131982,1,389646.96875,5809814.5,391646.96875,5807814.5,141,390646.96875,5808814.5,NA,NA,NA,NA
"298",1067,3,"Wohngrundstueck",400,0,120,"Geschlossen",45.788028717041,1214.63012695312,30.5359992980957,51.6571311950684,49.2244415283203,1339.23633857209,1,389646.96875,5807814.5,391646.96875,5805814.5,142,390646.96875,5806814.5,NA,NA,NA,NA
"299",1250,3,"Wohngrundstueck",225,0,120,"Geschlossen",46.4520263671875,1215.6025390625,26.9578762054443,51.4681625366211,49.479419708252,1366.79767496923,1,389646.96875,5807814.5,391646.96875,5805814.5,142,390646.96875,5806814.5,NA,NA,NA,NA
"300",260,1,"Wohngrundstueck",1000,20,130,"Keiner",37.9615516662598,1135.26843261719,44.9156379699707,52.845344543457,50.1641540527344,332.608939345389,1,389646.96875,5805814.5,391646.96875,5803814.5,143,390646.96875,5804814.5,1,1,0,1
"301",199,1,"Wohngrundstueck",700,10,120,"Geschlossen",28.8386268615723,497.175262451172,46.9734001159668,52.6674919128418,51.5754051208496,2760.00953675893,1,391646.96875,5831814.5,393646.96875,5829814.5,146,392646.96875,5830814.5,NA,NA,NA,NA
"302",309,1,"Wohngrundstueck",300,5,125,"Offen",33.8636322021484,396.791839599609,56.9592208862305,51.0983467102051,42.0167999267578,2660.39425911815,1,391646.96875,5831814.5,393646.96875,5829814.5,146,392646.96875,5830814.5,NA,NA,NA,NA
"303",381,2,"Kleingarten",450,40,100,"Offen",102.727203369141,647.32275390625,81.6065292358398,52.2224426269531,4.30713891983032,2745.94815907296,1,391646.96875,5831814.5,393646.96875,5829814.5,146,392646.96875,5830814.5,NA,NA,NA,NA
"304",383,2,"Wohngrundstueck",1000,20,150,"Offen",139.356964111328,519.990661621094,70.2648544311523,49.987247467041,31.4330177307129,3086.37835563135,1,391646.96875,5831814.5,393646.96875,5829814.5,146,392646.96875,5830814.5,NA,NA,NA,NA
"305",583,2,"Kleingarten",400,5,0,"Offen",19.7802581787109,589.579833984375,42.7436180114746,53.5834045410156,22.2999725341797,2840.75327663656,1,391646.96875,5831814.5,393646.96875,5829814.5,146,392646.96875,5830814.5,NA,NA,NA,NA
"306",1413,4,"Kleingarten",400,10,100,"Offen",5.57999992370605,343.699157714844,69.0046234130859,47.0915260314941,33.2551498413086,2284.71287930019,1,391646.96875,5831814.5,393646.96875,5829814.5,146,392646.96875,5830814.5,NA,NA,NA,NA
"307",1414,4,"Kleingarten",500,50,120,"Offen",2.26148581504822,383.846649169922,53.6864166259766,44.8234710693359,15.7869682312012,1852.03436923711,1,391646.96875,5831814.5,393646.96875,5829814.5,146,392646.96875,5830814.5,NA,NA,NA,NA
"308",1913,5,"Kleingarten",380,10,120,"Offen",0,719.222900390625,15.4122257232666,58.3332710266113,47.9344367980957,3023.61609640956,1,391646.96875,5831814.5,393646.96875,5829814.5,146,392646.96875,5830814.5,NA,NA,NA,NA
"309",592,2,"Kleingarten",600,5,100,"Offen",17.1849727630615,718.964965820312,50.9607429504395,50.7236671447754,62.276195526123,4569.38422972387,1,391646.96875,5829814.5,393646.96875,5827814.5,147,392646.96875,5828814.5,NA,NA,NA,NA
"310",613,2,"Kleingarten",480,30,80,"Offen",14.2967796325684,714.580810546875,56.6836853027344,50.9121742248535,55.3420829772949,4602.96818673446,1,391646.96875,5829814.5,393646.96875,5827814.5,147,392646.96875,5828814.5,NA,NA,NA,NA
"311",1591,4,"Wohngrundstueck",200,15,170,"Offen",94.1262283325195,371.033325195312,79.4847106933594,55.3616790771484,23.2474060058594,4816.90564991362,1,391646.96875,5829814.5,393646.96875,5827814.5,147,392646.96875,5828814.5,NA,NA,NA,NA
"312",1915,5,"Wohngrundstueck",150,20,80,"Offen",95.3798599243164,406.782379150391,77.6631851196289,56.691104888916,21.8933429718018,4810.63241794006,1,391646.96875,5829814.5,393646.96875,5827814.5,147,392646.96875,5828814.5,NA,NA,NA,NA
"313",1984,5,"Wohngrundstueck",1100,20,0,"Keiner",44.8888969421387,480.700408935547,63.9493598937988,51.8954582214355,35.3579063415527,3641.92653299629,1,391646.96875,5829814.5,393646.96875,5827814.5,147,392646.96875,5828814.5,NA,NA,NA,NA
"314",1985,5,"Wohngrundstueck",1300,15,140,"Offen",35.6633186340332,534.62255859375,38.3952598571777,54.1114196777344,38.5726165771484,3312.00074508346,1,391646.96875,5829814.5,393646.96875,5827814.5,147,392646.96875,5828814.5,1,1,1,1
"315",1999,5,"Wohngrundstueck",300,5,150,"Keiner",35.677433013916,286.996795654297,64.2408142089844,49.2379341125488,28.6798992156982,3678.8547337951,1,391646.96875,5829814.5,393646.96875,5827814.5,147,392646.96875,5828814.5,NA,NA,NA,NA
"316",157,1,"Kleingarten",400,25,140,"Offen",119.851364135742,938.072204589844,87.8915023803711,47.9293823242188,4.73108577728271,5057.65282898436,1,391646.96875,5827814.5,393646.96875,5825814.5,148,392646.96875,5826814.5,NA,NA,NA,NA
"317",203,1,"Wohngrundstueck",400,5,100,"Offen",89.6414947509766,472.929229736328,53.8585739135742,62.9453659057617,43.6383285522461,6328.41592273749,1,391646.96875,5827814.5,393646.96875,5825814.5,148,392646.96875,5826814.5,NA,NA,NA,NA
"318",389,2,"Kleingarten",420,33,100,"Offen",39.5562324523926,125.373954772949,51.600284576416,58.0168075561523,39.2350769042969,5973.26096282872,1,391646.96875,5827814.5,393646.96875,5825814.5,148,392646.96875,5826814.5,1,0,0,0
"319",548,2,"Wohngrundstueck",150,10,80,"Offen",12.1712207794189,657.991516113281,84.9269790649414,58.9986305236816,12.1956081390381,5423.08506869541,1,391646.96875,5827814.5,393646.96875,5825814.5,148,392646.96875,5826814.5,NA,NA,NA,NA
"320",1417,4,"Wohngrundstueck",1240,25,100,"Offen",100.626609802246,1015.28039550781,60.0777893066406,49.0741004943848,25.1079978942871,5067.68977381968,1,391646.96875,5827814.5,393646.96875,5825814.5,148,392646.96875,5826814.5,0,1,0,1
"321",1945,5,"Wohngrundstueck",620,45,150,"Offen",89.4490051269531,380.499328613281,68.0098419189453,56.7601890563965,24.8178005218506,5631.62687497266,1,391646.96875,5827814.5,393646.96875,5825814.5,148,392646.96875,5826814.5,NA,NA,NA,NA
"322",1992,5,"Wohngrundstueck",800,20,150,"Offen",111.639999389648,126.583839416504,47.6856803894043,56.1794013977051,20.526683807373,5858.05099237135,1,391646.96875,5827814.5,393646.96875,5825814.5,148,392646.96875,5826814.5,NA,NA,NA,NA
"323",600,2,"Kleingarten",250,40,100,"Keiner",143.677200317383,1717.45861816406,66.5493087768555,55.2300987243652,23.5834999084473,8039.08165697858,1,391646.96875,5825814.5,393646.96875,5823814.5,149,392646.96875,5824814.5,NA,NA,NA,NA
"324",1090,3,"Wohngrundstueck",1100,25,110,"Keiner",74.4020004272461,1769.17065429688,47.6387786865234,53.3303375244141,23.4401245117188,7680.26136191218,1,391646.96875,5825814.5,393646.96875,5823814.5,149,392646.96875,5824814.5,NA,NA,NA,NA
